id,slot_type,filler,mode,source_subtitle_id,freq,pos_tag,prep,remix_type,remix_prep,remix_word_count,centroid_dot,norm_sq,token_count,popularity_score,popularity_level,popularity_confidence
9219,of_object,Tanzanian Beauty Queen,strict,2301795,2,,,,,,18.169790267944336,217.24330139160156,3,,0,0.0
9220,of_object,new American food culture,strict,2302597,2,,,,,,39.7137451171875,313.6484069824219,4,0.0,1,1.0
9221,of_object,first acts,strict,2303190,1,,,,,,22.306068420410156,119.70093536376953,2,,0,0.0
9222,of_object,Palestine refugee relief,strict,2303254,1,,,type1,,3,30.22373390197754,230.5287322998047,3,,0,0.0
9223,of_object,reconstruction,strict,2303444,1,,,,,,5.478487014770508,49.93037796020508,1,,0,0.0
9224,of_object,psychiatry,strict,2303968,1,,,,,,8.813834190368652,52.50257110595703,1,,0,0.0
9225,of_object,equity in public education,strict,2304014,1,,,type2,in,4,41.09233856201172,423.30865478515625,4,,0,0.0
9226,of_object,Great Gatsby,strict,2304308,3,,,,,,10.612627029418945,67.81045532226562,2,0.21856342881377178,1,1.0
9227,of_object,Russian state,strict,2304370,1,,,type1,,2,19.144853591918945,117.64216613769531,2,,0,0.0
9228,of_object,criminal law,strict,2305345,1,,,type1,,2,21.37645721435547,155.93446350097656,2,,0,0.0
9229,of_object,Bush Doctrine,strict,2305435,2,,,,,,21.22706413269043,109.65324401855469,2,0.19136310869326434,1,1.0
9230,of_object,objectivity,strict,2306592,1,,,,,,9.402787208557129,40.657257080078125,1,,0,0.0
9231,of_object,zoos,strict,2306711,1,,,,,,10.087754249572754,52.47013854980469,1,,0,0.0
9232,of_object,modernist classicism,strict,2306816,1,,,type1,,2,15.3499174118042,114.30635070800781,2,,0,0.0
9233,of_object,therapeutic boundaries,strict,2307396,1,,,type1,,2,20.394271850585938,105.13935852050781,2,,0,0.0
9234,of_object,ethnic identity,strict,2307410,1,,,type1,,2,19.62433624267578,117.0926742553711,2,,0,0.0
9235,of_object,complexity,strict,2308374,1,,,,,,6.663848876953125,35.34809494018555,1,,0,0.0
9236,of_object,Nuevo Mexico,strict,2308421,1,,,type1,,2,10.614401817321777,110.51294708251953,2,,0,0.0
9237,of_object,international system,strict,2308644,1,,,type1,,2,20.295978546142578,129.49879455566406,2,,0,0.0
9238,of_object,religious authority in Islam,strict,2309057,1,,,type2,in,4,38.19247055053711,315.4107971191406,4,,0,0.0
9239,of_object,American Judaism,strict,2309592,1,,,type1,,2,23.510984420776367,144.93995666503906,2,,0,0.0
9240,of_object,Atlanta's water crisis,strict,2309991,1,,,type1,,3,34.23651123046875,274.4921875,4,,0,0.0
9241,of_object,knowledge in 13th-15th century Tabriz,strict,2311280,1,,,type2,in,5,23.226789474487305,261.77923583984375,5,,0,0.0
9242,of_object,archetypal feminine,strict,2311977,1,,,type1,,2,17.447595596313477,136.77902221679688,2,,0,0.0
9243,of_object,place in post-war Croatia,strict,2312717,1,,,type2,in,4,38.859535217285156,373.4947814941406,6,,0,0.0
9244,of_object,child,strict,2315471,1,,,,,,10.47630500793457,49.053340911865234,1,,0,0.0
9245,of_object,New England,strict,2316337,2,,,type1,,2,19.7984676361084,102.7034912109375,2,0.1701645017451082,1,1.0
9246,of_object,self-creation,strict,2316825,1,,,,,,19.438491821289062,145.4445037841797,3,,0,0.0
9247,of_object,law in Nepal,strict,2319885,1,,,type2,in,3,29.096881866455078,221.11061096191406,3,,0,0.0
9248,of_object,Army,strict,2321593,1,,,,,,10.074264526367188,41.06074142456055,1,,0,0.0
9249,of_object,British monarchy,strict,2325324,2,,,type1,,2,23.917236328125,125.51923370361328,2,0.07952456797665572,1,1.0
9250,of_object,northern environments,strict,2325418,1,,,type1,,2,16.970863342285156,117.2580337524414,2,,0,0.0
9251,of_object,genocide,strict,2325436,1,,,,,,11.0626802444458,56.72467041015625,1,,0,0.0
9252,of_object,ethical ideal,strict,2325503,1,,,type1,,2,14.548715591430664,119.54125213623047,2,,0,0.0
9253,of_object,armed conflicts,strict,2327739,1,,,type1,,2,19.34912872314453,125.29462432861328,2,,0,0.0
9254,of_object,Canadian politics,strict,2329858,1,,,type1,,2,25.03479766845703,129.34310913085938,2,,0,0.0
9255,of_object,rural Nova Scotia,strict,2331191,1,,,type1,,3,22.903675079345703,240.99517822265625,3,,0,0.0
9256,of_object,great Gatsby,strict,2331282,1,,,,,,10.612627029418945,67.81045532226562,2,,0,0.0
9257,of_object,Canadian icon,strict,2332539,1,,,type1,,2,17.306438446044922,117.93006134033203,2,,0,0.0
9258,of_object,modern Italy,strict,2335413,1,,,type1,,2,20.89003562927246,90.45037078857422,2,,0,0.0
9259,of_object,Byron,strict,2336589,1,,,,,,5.555539608001709,38.303287506103516,1,,0,0.0
9260,of_object,consumer culture,strict,2337551,1,,,,,,19.13265609741211,99.09567260742188,2,,0,0.0
9261,of_object,Frenchie Garcia,strict,2340350,2,,,,,,4.055001735687256,111.19646453857422,2,,0,0.0
9262,of_object,musicality,strict,2341370,1,,,,,,7.4040069580078125,53.28926467895508,1,,0,0.0
9263,of_object,inequality,strict,2341576,1,,,,,,11.037229537963867,54.13751983642578,1,,0,0.0
9264,of_object,competition,strict,2342856,1,,,,,,3.041896343231201,25.376523971557617,1,,0,0.0
9265,of_object,austerity,strict,2343138,1,,,,,,8.470937728881836,61.99692916870117,1,,0,0.0
9266,of_object,port security,strict,2343523,1,,,,,,16.153696060180664,110.11852264404297,2,,0,0.0
9267,of_object,modern cultural sphere,strict,2343702,1,,,type1,,3,31.29656219482422,226.12994384765625,3,,0,0.0
9268,of_object,femininity in Venezuela,strict,2344427,1,,,type2,in,3,24.450700759887695,168.14923095703125,3,,0,0.0
9269,of_object,painless needle insertion,strict,2344521,1,,,type1,,3,20.993051528930664,194.0454864501953,3,,0,0.0
9270,of_object,Florentine codex,strict,2345093,1,,,,,,3.7799458503723145,131.58746337890625,2,,0,0.0
9271,of_object,liberal democracy,strict,2345741,1,,,type1,,2,22.507898330688477,138.98703002929688,2,,0,0.0
9272,of_object,American diet,strict,2347622,1,,,type1,,2,21.555360794067383,138.90902709960938,2,,0,0.0
9273,of_object,Colonial Williamsburg landscape,strict,2348580,1,,,type1,,3,29.558015823364258,201.13265991210938,3,,0,0.0
9274,of_object,U.S.C.atholicism,strict,2349514,1,,,,,,,,,,0,0.0
9275,of_object,feminist critique,strict,2349855,1,,,type1,,2,17.99999237060547,126.1309585571289,2,,0,0.0
9276,of_object,American music,strict,2350395,1,,,type1,,2,14.743282318115234,113.08704376220703,2,,0,0.0
9277,of_object,personal responsibility,strict,2350618,1,,,type1,,2,22.200441360473633,139.98687744140625,2,,0,0.0
9278,of_object,nationalism in Iran,strict,2350626,1,,,type2,in,3,29.183042526245117,186.2015838623047,3,,0,0.0
9279,of_object,self in Byzantium,strict,2350975,1,,,type2,in,3,20.196298599243164,153.07589721679688,3,,0,0.0
9280,of_object,Mongolian identity,strict,2351063,1,,,type1,,2,16.155794143676758,103.316650390625,2,,0,0.0
9281,of_object,figure,strict,2351205,1,,,,,,7.756230354309082,45.02768325805664,1,,0,0.0
9282,of_object,America's electoral system,strict,2351224,1,,,type1,,3,36.20854949951172,259.40545654296875,4,,0,0.0
9283,of_object,Bergholz barbers,strict,2351504,1,,,type1,,2,1.6156419515609741,59.21333312988281,1,,0,0.0
9284,of_object,modern Laos,strict,2351932,1,,,type1,,2,17.75410270690918,87.4859390258789,2,,0,0.0
9285,of_object,social problem,strict,2352140,1,,,type1,,2,23.30460548400879,108.7401123046875,2,,0,0.0
9286,of_object,cultural freedom,strict,2352173,1,,,type1,,2,24.12626838684082,135.39190673828125,2,,0,0.0
9287,of_object,rational therapeutics,strict,2352256,1,,,type1,,2,18.318214416503906,134.4069061279297,2,,0,0.0
9288,of_object,Philadelphia,strict,2353113,2,,,,,,8.881668090820312,50.21731185913086,1,0.04133794559159493,1,1.0
9289,of_object,American empire,strict,2354561,2,,,type1,,2,23.440366744995117,126.77701568603516,2,0.5588270171571347,1,1.0
9290,of_object,schools,strict,2355441,1,,,,,,5.73607873916626,44.14180374145508,1,,0,0.0
9291,of_object,Pacific,strict,2355596,4,,,,,,9.204803466796875,42.069915771484375,1,,0,0.0
9292,of_object,Ming novel,strict,2355652,1,,,type1,,2,10.930484771728516,65.07655334472656,2,,0,0.0
9293,of_object,normative reasoning in international relations,strict,2355686,1,,,type2,in,5,47.54064178466797,438.76849365234375,5,,0,0.0
9294,of_object,apocalypse,strict,2356880,1,,,,,,7.63654899597168,40.044559478759766,1,,0,0.0
9295,of_object,Irishness,strict,2358254,3,,,,,,,,,0.16435176423414488,1,1.0
9296,of_object,Cedric Dover,strict,2358638,1,,,,,,5.84859037399292,107.16339111328125,2,,0,0.0
9297,of_object,modern nation,strict,2358845,2,,,type1,,2,17.63393783569336,103.20738220214844,2,0.07645268989297538,1,1.0
9298,of_object,Geo-Economics,strict,2358877,2,,,,,,17.035255432128906,135.01588439941406,3,,0,0.0
9299,of_object,abstraction,strict,2359273,1,,,,,,8.549298286437988,38.84266662597656,1,,0,0.0
9300,of_object,British Atlantic empire,strict,2359491,1,,,type1,,3,32.32203674316406,248.7083282470703,3,,0,0.0
9301,of_object,American highways,strict,2360039,1,,,type1,,2,19.466243743896484,102.86915588378906,2,,0,0.0
9302,of_object,forgery,strict,2360258,1,,,,,,5.158808708190918,46.39783477783203,1,,0,0.0
9303,of_object,events,strict,2360800,1,,,,,,5.459789752960205,42.32540512084961,1,,0,0.0
9304,of_object,cultural identities,strict,2361292,1,,,type1,,2,23.349851608276367,178.87904357910156,2,,0,0.0
9305,of_object,Manhattan musical marketplace,strict,2361504,1,,,type1,,3,24.399272918701172,160.1392822265625,3,,0,0.0
9306,of_object,religious icon,strict,2362031,2,,,type1,,2,13.505784034729004,101.09568786621094,2,,0,0.0
9307,of_object,international relations,strict,2362304,2,,,type1,,2,20.486530303955078,136.3009490966797,2,,0,0.0
9308,of_object,Americas,strict,2362352,2,,,,,,12.34073543548584,40.65589904785156,1,0.15052831016875654,1,1.0
9309,of_object,warlord entrepreneur,strict,2362392,1,,,type1,,2,13.531293869018555,94.81685638427734,2,,0,0.0
9310,of_object,topography of Thebes,strict,2362503,1,,,type2,of,3,14.952142715454102,159.1610107421875,3,,0,0.0
9311,of_object,modern Judaism,strict,2364065,1,,,type1,,2,19.86321258544922,109.7905502319336,2,,0,0.0
9312,of_object,modern political culture,strict,2364327,1,,,type1,,3,31.071659088134766,219.70494079589844,3,,0,0.0
9313,of_object,world's largest airline,strict,2364576,1,,,type1,,3,30.360454559326172,236.355712890625,4,,0,0.0
9314,of_object,male supremacy,strict,2364955,1,,,type1,,2,16.90245819091797,141.99317932128906,2,,0,0.0
9315,of_object,urban apathy,strict,2366301,1,,,type1,,2,21.464956283569336,134.6933135986328,2,,0,0.0
9316,of_object,continental drift,strict,2366328,1,,,type1,,2,22.3164119720459,106.6135025024414,2,,0,0.0
9317,of_object,Edwardian age,strict,2367053,1,,,type1,,2,11.10972785949707,105.18939971923828,2,,0,0.0
9318,of_object,racial boundaries,strict,2367182,1,,,type1,,2,24.512651443481445,136.6843719482422,2,,0,0.0
9319,of_object,new society,strict,2367216,1,,,type1,,2,19.909074783325195,90.05858612060547,2,,0,0.0
9320,of_object,navy,strict,2367853,1,,,,,,12.197070121765137,42.844913482666016,1,,0,0.0
9321,of_object,postwar liberalism,strict,2368433,1,,,type1,,2,23.86309051513672,152.7150115966797,2,,0,0.0
9322,of_object,American Metropolis,strict,2369326,1,,,type1,,2,19.7871036529541,87.55757141113281,2,,0,0.0
9323,of_object,American slavery,strict,2369573,1,,,type1,,2,21.502452850341797,121.57760620117188,2,,0,0.0
9324,of_object,virtue in Boccaccio's Decameron,strict,2370552,1,,,type2,in,4,22.220020294189453,250.846923828125,5,,0,0.0
9325,of_object,life after death,strict,2370860,1,,,type2,after,3,27.05088996887207,303.054931640625,3,,0,0.0
9326,of_object,Lincoln Center,strict,2371355,2,,,type1,,2,17.09710121154785,104.48392486572266,2,0.12327863302990247,1,1.0
9327,of_object,Thai government,strict,2372510,1,,,type1,,2,18.582786560058594,108.90591430664062,2,,0,0.0
9328,of_object,modern culture sphere,strict,2374227,1,,,,,,31.29656219482422,226.12994384765625,3,,0,0.0
9329,of_object,Inder Kaur,strict,2375246,1,,,,,,-2.587261438369751,127.30420684814453,2,,0,0.0
9330,of_object,modern South Africa,strict,2377674,1,,,type1,,3,30.09484100341797,194.6490478515625,3,,0,0.0
9331,of_object,European crust,strict,2382640,1,,,type1,,2,17.023529052734375,131.17332458496094,2,,0,0.0
9332,of_object,Catholic America,strict,2382944,8,,,type1,,2,23.459796905517578,132.9272003173828,2,,0,0.0
9333,of_object,idea,strict,2384590,1,,,,,,8.355088233947754,28.771934509277344,1,,0,0.0
9334,of_object,American environmental policy,strict,2384960,1,,,type1,,3,32.1155891418457,195.50633239746094,3,,0,0.0
9335,of_object,Tsarist Russia,strict,2386524,2,,,type1,,2,20.063392639160156,124.51133728027344,2,0.23325717014483585,1,1.0
9336,of_object,modern societies,strict,2388413,1,,,type1,,2,20.224225997924805,103.208984375,2,,0,0.0
9337,of_object,free country,strict,2389640,1,,,type1,,2,18.80536460876465,107.3563461303711,2,,0,0.0
9338,of_object,equity,strict,2392035,1,,,,,,12.346017837524414,62.134666442871094,1,,0,0.0
9339,of_object,human,strict,2392803,1,,,,,,11.439517974853516,48.6839714050293,1,,0,0.0
9340,of_object,modern finance,strict,2392901,1,,,type1,,2,20.346452713012695,97.37002563476562,2,,0,0.0
9341,of_object,Henry Fuseli,strict,2393286,1,,,,,,7.377802848815918,42.00681686401367,1,,0,0.0
9342,of_object,psychological realism,strict,2394322,1,,,type1,,2,17.238672256469727,114.44349670410156,2,,0,0.0
9343,of_object,Praxis,strict,2395396,1,,,,,,2.516566038131714,56.726749420166016,1,,0,0.0
9344,of_object,divinity,strict,2396325,1,,,,,,12.451343536376953,43.21925354003906,1,,0,0.0
9345,of_object,wild things,strict,2396627,1,,,type1,,2,20.243825912475586,106.40222930908203,2,,0,0.0
9346,of_object,complex life,strict,2396695,1,,,type1,,2,20.18486976623535,92.1469955444336,2,,0,0.0
9347,of_object,anti-LGBT discrimination,strict,2396862,1,,,type1,,2,21.056499481201172,245.24151611328125,4,,0,0.0
9348,of_object,cinematic space,strict,2398161,1,,,type1,,2,13.550185203552246,85.86214447021484,2,,0,0.0
9349,of_object,stories,strict,2398628,1,,,,,,7.4777302742004395,47.18671417236328,1,,0,0.0
9350,of_object,Victorian body,strict,2398631,1,,,type1,,2,14.207069396972656,110.29915618896484,2,,0,0.0
9351,of_object,Southern soul,strict,2398920,1,,,type1,,2,21.876651763916016,119.33406829833984,2,,0,0.0
9352,of_object,scripture,strict,2399859,1,,,,,,10.483599662780762,36.02631759643555,1,,0,0.0
9353,of_object,identities,strict,2400004,1,,,,,,11.674925804138184,44.71976089477539,1,,0,0.0
9354,of_object,20-year losing streak,strict,2400064,1,,,,,,21.32500457763672,288.5102844238281,5,,0,0.0
9355,of_object,coworkers,strict,2400508,1,,,,,,5.092146396636963,33.64056396484375,1,,0,0.0
9356,of_object,Sino-American relations,strict,2400575,1,,,type1,,2,21.53498077392578,201.40016174316406,4,,0,0.0
9357,of_object,global civil society,strict,2400622,1,,,type1,,3,33.072994232177734,224.2198028564453,3,,0,0.0
9358,of_object,Eritrea,strict,2401351,1,,,,,,6.545744895935059,57.494197845458984,1,,0,0.0
9359,of_object,cultural identity,strict,2401365,1,,,type1,,2,20.15939712524414,111.72142791748047,2,,0,0.0
9360,of_object,glamour,strict,2401991,1,,,,,,6.21581506729126,39.65119552612305,1,,0,0.0
9361,of_object,North American borderlands,strict,2402348,1,,,type1,,3,26.753944396972656,264.7434997558594,3,,0,0.0
9362,of_object,Cambodian diaspora,strict,2402649,1,,,type1,,2,18.74175453186035,128.3032989501953,2,,0,0.0
9363,of_object,new network,strict,2403059,1,,,type1,,2,13.695150375366211,121.20659637451172,2,,0,0.0
9364,of_object,intrinsic worth,strict,2403278,1,,,type1,,2,16.982336044311523,89.19934844970703,2,,0,0.0
9365,of_object,global markets,strict,2403420,1,,,type1,,2,20.871158599853516,131.24209594726562,2,,0,0.0
9366,of_object,America's greatest president,strict,2403637,1,,,type1,,3,35.357059478759766,257.1122131347656,4,,0,0.0
9367,of_object,new justice movement,strict,2403952,1,,,type1,,3,24.14931297302246,185.09243774414062,3,,0,0.0
9368,of_object,U.S. nuclear weapons,strict,2404097,1,,,type1,,3,30.073801040649414,232.02456665039062,3,,0,0.0
9369,of_object,religious concept,strict,2404497,1,,,type1,,2,16.391660690307617,104.92182922363281,2,,0,0.0
9370,of_object,island,strict,2404959,1,,,,,,12.34073543548584,40.65589904785156,1,,0,0.0
9371,of_object,carceral expansion,strict,2405491,1,,,type1,,2,11.642365455627441,94.29207611083984,2,,0,0.0
9372,of_object,Middle Eastern politics,strict,2406548,1,,,type1,,3,30.257959365844727,172.1577911376953,3,,0,0.0
9373,of_object,modern Korean literature,strict,2407883,1,,,type1,,3,23.922067642211914,174.83399963378906,3,,0,0.0
9374,of_object,American national identity,strict,2408145,1,,,type1,,3,27.943389892578125,179.4456329345703,3,,0,0.0
9375,of_object,New Yorker,strict,2408938,2,,,type1,,2,15.02660083770752,93.86079406738281,2,0.190587542460406,1,1.0
9376,of_object,literary form,strict,2409474,1,,,type1,,2,18.14684295654297,99.91439819335938,2,,0,0.0
9377,of_object,financial subject,strict,2409677,1,,,type1,,2,20.152244567871094,99.51107025146484,2,,0,0.0
9378,of_object,communism in Europe,strict,2409918,1,,,type2,in,3,30.822786331176758,179.3280792236328,3,,0,0.0
9379,of_object,knowledge in Late Antiquity,strict,2410250,1,,,type2,in,4,39.898441314697266,281.14068603515625,4,,0,0.0
9380,of_object,Muslim youth,strict,2410423,1,,,type1,,2,24.442386627197266,155.58102416992188,2,,0,0.0
9381,of_object,alterity,strict,2410813,1,,,,,,5.329389572143555,51.18695068359375,1,,0,0.0
9382,of_object,immanence,strict,2410837,1,,,,,,1.4462029933929443,85.88887023925781,1,,0,0.0
9383,of_object,architecture,strict,2411048,1,,,,,,8.498819351196289,46.45999526977539,1,,0,0.0
9384,of_object,community in modern Russia,strict,2411140,1,,,type2,in,4,33.82529067993164,233.41079711914062,4,,0,0.0
9385,of_object,Jim Crow modernity,strict,2411217,1,,,,,,21.850139617919922,157.57069396972656,3,,0,0.0
9386,of_object,America's mobile ICBMs,strict,2412009,2,,,type1,,3,27.177791595458984,165.14735412597656,3,,0,0.0
9387,of_object,biomedicine,strict,2412026,1,,,,,,8.813834190368652,52.50257110595703,1,,0,0.0
9388,of_object,Muslim state,strict,2412070,1,,,type1,,2,22.583913803100586,136.1246795654297,2,,0,0.0
9389,of_object,American imperialism,strict,2412378,1,,,type1,,2,23.917236328125,125.51923370361328,2,,0,0.0
9390,of_object,international community,strict,2413295,1,,,type1,,2,20.514488220214844,109.88361358642578,2,,0,0.0
9391,of_object,sovereignty in Latin America,strict,2413600,1,,,type2,in,4,32.54061508178711,262.2884826660156,4,,0,0.0
9392,of_object,world-class society,strict,2414141,1,,,type1,,2,30.248308181762695,263.9720458984375,4,,0,0.0
9393,of_object,Virginia hunt country,strict,2415368,1,,,type1,,3,27.238265991210938,192.46531677246094,3,,0,0.0
9394,of_object,modern South Asia,strict,2415756,1,,,type1,,3,30.09484100341797,194.6490478515625,3,,0,0.0
9395,of_object,identity in Oceania,strict,2416867,1,,,type2,in,3,19.235410690307617,142.01675415039062,3,,0,0.0
9396,of_object,neoliberal policies,strict,2417140,1,,,type1,,2,21.242355346679688,125.29806518554688,2,,0,0.0
9397,of_object,American film,strict,2417577,1,,,type1,,2,18.614641189575195,106.44315338134766,2,,0,0.0
9398,of_object,secularism,strict,2424068,1,,,,,,9.485710144042969,50.689388275146484,1,,0,0.0
9399,of_object,John Owen's theology,strict,2425607,1,,,,,,30.699356079101562,298.8453063964844,4,,0,0.0
9400,of_object,WTO,strict,2427022,3,,,,,,4.789198875427246,61.38078308105469,1,0.13475845328227684,1,1.0
9401,of_object,disciplinary archive,strict,2428024,1,,,type1,,2,10.253460884094238,85.11003875732422,2,,0,0.0
9402,of_object,Roman art,strict,2428091,1,,,type1,,2,20.801233291625977,111.00543975830078,2,,0,0.0
9403,of_object,Canada's drug laws,strict,2428165,1,,,type1,,3,33.906795501708984,375.1034240722656,4,,0,0.0
9404,of_object,techno-human condition,strict,2429562,1,,,type1,,2,24.49268913269043,286.9293212890625,4,,0,0.0
9405,of_object,Text,strict,2450897,1,,,,,,2.743797779083252,54.9489631652832,1,0.007070615933988371,1,1.0
9406,of_object,Indian Art in Oklahoma,strict,2461841,1,,,type2,in,4,35.32469177246094,309.5980224609375,4,0.0,1,1.0
9407,of_object,Character,strict,2462216,2,,,,,,5.61191987991333,45.73946762084961,1,0.1239010390565477,1,1.0
9408,of_object,President Lincoln,strict,2462654,1,,,,,,15.79397964477539,92.2619857788086,2,0.15899175802583979,1,1.0
9409,of_object,European Polities,strict,2462924,1,,,type1,,2,18.952932357788086,106.97821807861328,2,0.2225392670625582,1,1.0
9410,of_object,New Era,strict,2463046,2,,,type1,,2,18.701026916503906,106.89265441894531,2,0.11094163836146662,1,1.0
9411,of_object,Emotion in Sufi Cults,strict,2463263,1,,,type2,in,4,38.30626678466797,324.3751525878906,4,0.23882477923061576,1,1.0
9412,of_object,Societies,strict,2463423,2,,,,,,11.674925804138184,44.71976089477539,1,0.1854016983038175,1,1.0
9413,of_object,Longform Poetics,strict,2463494,1,,,type1,,2,6.511695384979248,101.5066146850586,2,0.1425175936143315,1,1.0
9414,of_object,Indigenous Commodity,strict,2464929,1,,,type1,,2,20.77495765686035,104.96501159667969,2,0.1645833119237379,1,1.0
9415,of_object,Post-Soviet Society,strict,2465723,1,,,type1,,2,24.900341033935547,206.9828338623047,4,0.1438549252266908,1,1.0
9416,of_object,John Owen's Theology,strict,2466197,1,,,,,,30.699356079101562,298.8453063964844,4,0.0,1,1.0
9417,of_object,Religious Education,strict,2466500,1,,,type1,,2,17.130149841308594,97.65609741210938,2,,0,0.0
9418,of_object,English Cricket,strict,2467330,1,,,type1,,2,17.99167823791504,141.9178009033203,2,,0,0.0
9419,of_object,People,strict,2467508,7,,,,,,11.674925804138184,44.71976089477539,1,0.2070238494805566,1,1.0
9420,of_object,American Icon,strict,2467544,3,,,type1,,2,17.306438446044922,117.93006134033203,2,0.13573841825488597,1,1.0
9421,of_object,Tradition,strict,2467712,7,,,,,,9.170182228088379,33.855079650878906,1,0.22078311403834774,1,1.0
9422,of_object,Scene,strict,2468382,1,,,,,,8.884577751159668,51.75021743774414,1,0.1851928708182857,1,1.0
9423,of_object,Quilting,strict,2469948,1,,,,,,3.639636754989624,53.07781219482422,1,0.12327863302990247,1,1.0
9424,of_object,History in Eastern Europe,strict,2471920,1,,,type2,in,4,38.822105407714844,386.8448486328125,4,,0,0.0
9425,of_object,Multinational Companies,strict,2472345,1,,,type1,,2,15.967145919799805,127.62519073486328,2,,0,0.0
9426,of_object,American National Identity,strict,2485742,1,,,type1,,3,27.943389892578125,179.4456329345703,3,,0,0.0
9427,of_object,Psychiatry,strict,2489996,2,,,,,,8.813834190368652,52.50257110595703,1,0.11977990559012527,1,1.0
9428,of_object,Illness,strict,2491662,3,,,,,,10.897411346435547,60.566715240478516,1,0.18590872076325196,1,1.0
9429,of_object,Culture,strict,2494028,14,,,,,,11.674925804138184,44.71976089477539,1,0.2238305278646846,1,1.0
9430,of_object,Media Space,strict,2495379,1,,,type1,,2,15.813271522521973,89.05068969726562,2,0.22030761511966615,1,1.0
9431,of_object,Politics,strict,2496458,7,,,,,,12.837726593017578,54.486534118652344,1,0.13740902200428332,1,1.0
9432,of_object,Modern Poetry,strict,2506506,1,,,type1,,2,18.341053009033203,108.43480682373047,2,,0,0.0
9433,of_object,Secularism,strict,2507602,2,,,,,,9.485710144042969,50.689388275146484,1,0.0719274626133454,1,1.0
9434,of_object,Suicide Attacks,strict,2507874,1,,,type1,,2,16.858957290649414,149.23353576660156,2,0.1162080170959141,1,1.0
9435,of_object,Happiness,strict,2508229,21,,,,,,8.733132362365723,39.18723678588867,1,0.23484529224081427,1,1.0
9436,of_object,Carers,strict,2508321,1,,,,,,7.878406047821045,43.43977737426758,1,0.1616999082150432,1,1.0
9437,of_object,Death,strict,2508479,4,,,,,,7.299773216247559,50.9269905090332,1,0.10016485180871736,1,1.0
9438,of_object,Marketing,strict,2508719,2,,,,,,7.457729816436768,42.88561248779297,1,0.1812374497808974,1,1.0
9439,of_object,Longevity,strict,2509488,3,,,,,,7.803213119506836,45.9267692565918,1,0.42905031070895844,1,1.0
9440,of_object,Middle-Class America,strict,2509503,1,,,type1,,2,25.901790618896484,233.43600463867188,4,0.1438549252266908,1,1.0
9441,of_object,Everyday Life,strict,2510348,7,,,type1,,2,21.038742065429688,96.38442993164062,2,0.21383119887419424,1,1.0
9442,of_object,Democratic Ideas,strict,2512896,1,,,type1,,2,17.313512802124023,110.14790344238281,2,0.19266070698888949,1,1.0
9443,of_object,Philosophy,strict,2515817,9,,,,,,7.995243549346924,38.36292266845703,1,0.20414248581354588,1,1.0
9444,of_object,Excellence,strict,2516501,2,,,,,,7.534472465515137,47.60746383666992,1,,0,0.0
9445,of_object,Public Space,strict,2518836,3,,,type1,,2,20.295978546142578,129.49879455566406,2,0.17197862963611557,1,1.0
9446,of_object,Security,strict,2519313,4,,,,,,10.091571807861328,45.36454391479492,1,,0,0.0
9447,of_object,Economic Debate,strict,2519324,2,,,type1,,2,20.466854095458984,112.16213989257812,2,0.11306495142473827,1,1.0
9448,of_object,Alliance,strict,2519379,1,,,,,,9.96911907196045,44.32664108276367,1,0.1757653775286476,1,1.0
9449,of_object,Capitalism,strict,2523594,14,,,,,,13.40255355834961,55.33617401123047,1,0.23206929955713,1,1.0
9450,of_object,Critic,strict,2524574,1,,,,,,9.791754722595215,38.96550750732422,1,0.2399463382138639,1,1.0
9451,of_object,American City,strict,2525440,4,,,,,,21.18543243408203,95.96913146972656,2,0.13710208709529081,1,1.0
9452,of_object,Postracial Britain,strict,2528820,1,,,type1,,2,12.34073543548584,40.65589904785156,1,0.15418997970067064,1,1.0
9453,of_object,Production,strict,2528880,1,,,,,,7.305083274841309,34.5843505859375,1,,0,0.0
9454,of_object,Christian Art,strict,2529035,1,,,,,,19.723222732543945,108.03506469726562,2,0.1162080170959141,1,1.0
9455,of_object,Executive Branch Primacy,strict,2529308,1,,,type1,,3,21.739778518676758,198.720458984375,3,0.16240536141305353,1,1.0
9456,of_object,Social Engineering,strict,2530932,1,,,type1,,2,21.647354125976562,117.36677551269531,2,0.25041985357675683,1,1.0
9457,of_object,Law in Iraq,strict,2534718,1,,,type2,in,3,29.76052474975586,208.8712615966797,3,,0,0.0
9458,of_object,Race,strict,2538408,7,,,,,,9.814722061157227,44.496517181396484,1,0.2274717187492016,1,1.0
9459,of_object,Modernist Art,strict,2552529,2,,,type1,,2,17.006715774536133,113.74726104736328,2,0.29695332519485956,1,1.0
9460,of_object,Terrorism,strict,2553431,5,,,,,,12.587919235229492,52.75557327270508,1,0.16730307799675362,1,1.0
9461,of_object,Love,strict,2553603,7,,,,,,9.912345886230469,38.71051025390625,1,0.12198860932740752,1,1.0
9462,of_object,Sixties,strict,2553764,2,,,,,,7.4777302742004395,47.18671417236328,1,0.19136310869326434,1,1.0
9463,of_object,Marijuana,strict,2553814,1,,,,,,10.47630500793457,49.053340911865234,1,0.20920809168161675,1,1.0
9464,of_object,Global Trading System,strict,2554066,1,,,type1,,3,28.18589973449707,220.51670837402344,3,0.18063801173034744,1,1.0
9465,of_object,Modern Urban America,strict,2554130,1,,,type1,,3,34.03856658935547,198.33421325683594,3,0.23199006876673078,1,1.0
